date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20160121,136000.0,138000.0,135500.0,137000.0,455723.0,7.67,0.43,6.06,0.9853115183180343,0.9869538547866807,0.9856579307705311,0.9780531861190664,1.0006648027903504,1.00133961524792,1.002006962434618,1.0015407910862748
20160122,138000.0,140500.0,136500.0,139000.0,551671.0,7.67,0.43,6.06,0.995076163730962,0.9939735132026689,0.9936481878711233,0.9862778263572005,1.0006828735318218,1.001398614141948,1.0022509343429353,1.0017336617100019
20160125,140000.0,140500.0,136000.0,137500.0,543064.0,7.67,0.43,6.06,1.0112787909975758,1.0078692764304455,1.009470078335556,1.0020689123567648,0.9999635880350283,1.0007834991436173,1.001785917847779,1.0012027040523948
20160126,136500.0,137000.0,134500.0,136000.0,564584.0,7.67,0.43,6.06,1.0081680783930163,1.002398725617336,1.0059406188583084,0.998840521851612,1.0007097554983302,1.0017511858648103,1.0029304385626259,1.0023004987578523
20160127,135500.0,137000.0,134500.0,137000.0,702981.0,7.67,0.43,6.06,1.0011653676600223,0.9953779995947697,1.0008131958814044,0.9940200537109573,1.0005640568423735,1.00161881928649,1.0029798478385274,1.0023003939301194
20160128,135500.0,136500.0,134500.0,135000.0,480730.0,7.67,0.43,6.06,1.0055139315447845,1.0036844728186591,1.009733346569385,1.0035113757343659,1.0000909669789866,1.0011223242356015,1.0026234431855836,1.0018955272846573
20160129,135000.0,136000.0,131000.0,133000.0,990382.0,7.67,0.43,6.06,1.0042298860348033,1.0058756941732268,1.0119545701395392,1.0064577665139653,1.0010457872959577,1.0022078069875953,1.0038841842795032,1.0031092772952135
20160201,132000.0,132500.0,130500.0,132500.0,689972.0,7.67,0.43,6.06,1.0070540083158686,1.0093499601896283,1.0160460628494095,1.011283837527248,1.0018992057866711,1.0035589456054759,1.0054289179552494,1.0046345494327262
20160202,131500.0,132500.0,129000.0,129500.0,594441.0,7.67,0.43,6.06,1.004267171509177,1.0082754184486005,1.0152634193941195,1.0110941454642486,1.0016075126239692,1.0035716723161272,1.0056428828702866,1.0048358036249165
20160203,127500.0,129500.0,126500.0,129000.0,649021.0,7.67,0.43,6.06,0.9968554770736807,1.002971627674834,1.0097833566148708,1.0061164056273415,1.001742476494718,1.0041551719040331,1.0064196712891238,1.0056307456249072
20160204,130000.0,132500.0,129500.0,132500.0,600523.0,7.67,0.43,6.06,1.0000965591873798,1.0066254758453874,1.013462519829944,1.010681496935837,1.0010156150818839,1.0039789909279007,1.0063762690051639,1.0056615340232953
20160205,132000.0,133500.0,131000.0,133500.0,513150.0,7.67,0.43,6.06,0.9971518784879623,1.003316357226953,1.009424162589863,1.007711919471683,1.0003443994308345,1.0035527814209761,1.0061049949751721,1.0054741214722054
20160211,130500.0,132500.0,130500.0,131000.0,688873.0,7.67,0.43,6.06,0.9585693988873002,0.9557256325055833,0.9600757793544744,0.9589742394940916,1.0017209365517865,1.005189776775976,1.0079327406878587,1.007403291515705
20160212,131500.0,137500.0,131000.0,137000.0,1264928.0,7.67,0.43,6.06,0.9213327797425707,0.9020060917438608,0.9033504092181778,0.9021392722993695,0.9998188897944399,1.0032302177557484,1.00611374403984,1.00565859434596
20160215,137500.0,141500.0,135000.0,139500.0,879160.0,7.67,0.43,6.06,0.9581827183376174,0.9255957267944241,0.9236557295248489,0.9221891824237739,0.999728346991443,1.0029205103398784,1.0059421396865988,1.0055573349687068
20160216,139500.0,142500.0,137500.0,141000.0,524822.0,7.67,0.43,6.06,0.9940446687207348,0.9492351170022535,0.9444095783472877,0.9427586777824907,1.0006789480831033,1.0038140210679258,1.0070353086402883,1.0067208070281024
20160217,142000.0,147500.0,141000.0,147000.0,772996.0,7.67,0.43,6.06,0.9941006518078596,0.9359463079731598,0.9284846697380695,0.9261237798596706,1.0011038925785845,1.0043345058436401,1.0077910090662325,1.0075630979104722
20160218,147500.0,149000.0,145500.0,147000.0,468798.0,7.67,0.43,6.06,1.020935865367653,0.9616357819106202,0.9514942918632708,0.9481818968402852,1.0002624291893654,1.003014897541123,1.006697045224788,1.0065476974164729
20160219,147000.0,151000.0,147000.0,149000.0,477553.0,7.67,0.43,6.06,1.0189705325128284,0.9735592636204478,0.9614902645645382,0.9569161779381028,1.0003256769104116,1.0030069800033563,1.0069253149629602,1.0068565496894974
20160222,147500.0,148500.0,146000.0,147500.0,273335.0,7.67,0.43,6.06,1.0185269524974458,0.9834387025175373,0.9706590859005025,0.9651440522563716,0.9998733822319095,1.0025163791344562,1.006607220900306,1.006615240509537
20160223,148000.0,149000.0,146500.0,149000.0,250401.0,7.67,0.43,6.06,1.0039450676151345,0.9733267481182467,0.9600673166977487,0.9538167821381355,0.999303526687591,1.0015638102576887,1.0057999491698373,1.0058777872448905
20160224,147500.0,150000.0,146500.0,149000.0,191286.0,7.67,0.43,6.06,1.0001490701542952,0.9778555681907206,0.9636168171417457,0.9566486263797027,1.0000995123892924,1.0019054783067751,1.006303620599413,1.0064566935705048
20160225,149500.0,153000.0,145500.0,147000.0,490265.0,7.67,0.43,6.06,1.0012673561715661,0.9839595180837092,0.9680698179369321,0.9605462719972486,1.0003618272274988,1.0019320191978835,1.0065310598884007,1.0067593709460843
20160226,148000.0,148000.0,144500.0,147000.0,351408.0,7.67,0.43,6.06,1.0044863672539739,0.9908015389813994,0.9736810011243171,0.9655018413145701,1.000732607358634,1.0021261612939016,1.0068903594119458,1.0071909156043133
20160229,145500.0,149000.0,144500.0,147500.0,570117.0,7.67,0.43,6.06,1.007614086144309,0.9961377130687928,0.9782013038665379,0.9692077198129287,1.0006058797464348,1.0018674664704883,1.0067755280301836,1.0071619393214892
20160302,150000.0,150000.0,148000.0,150000.0,539821.0,7.67,0.43,6.06,1.0177751465822482,1.0138634087572536,0.9948092658339879,0.985211171858179,0.9999367128662743,1.0011156193497728,1.0061687728334432,1.0066510875426928
20160303,151500.0,151500.0,146000.0,147500.0,627810.0,7.67,0.43,6.06,1.0203144889728726,1.0252948422114858,1.0055414316503304,0.9953818747446856,0.9990505899905059,0.9999343875073814,1.0050461521668437,1.0056060405532548
20160304,146000.0,147500.0,143500.0,147500.0,696287.0,7.67,0.43,6.06,1.0191106267877506,1.0336245903035874,1.0132193761481707,1.0022775158920936,0.9985437244473389,0.9990113502421852,1.004067841315534,1.0047128384271526
20160307,147500.0,147500.0,145500.0,146500.0,317439.0,7.67,0.43,6.06,1.0096487627057642,1.032125651712419,1.011238776144696,0.9995629847757123,0.9992851584414645,0.9993055037134061,1.0043296473607188,1.0050463913069199
20160308,145000.0,149500.0,145000.0,148000.0,366489.0,7.67,0.43,6.06,1.0059582860609215,1.0358918335737455,1.014704233067574,1.00225215006738,0.9976814954354442,0.9969163105227793,1.001755831109811,1.002503376638741
20160309,147000.0,149500.0,146500.0,149500.0,452965.0,7.67,0.43,6.06,1.0086612700363826,1.0443837111184389,1.02280459267858,1.0099220650169936,0.9991300092436518,0.9977939928729,1.0024808179879763,1.003269916765755
20160310,149000.0,150000.0,148000.0,148000.0,690061.0,7.67,0.43,6.06,1.0148747438025565,1.0561051631805687,1.0342861387227564,1.0215060384872745,0.9986215902495648,0.9967324698364425,1.0011568944316784,1.0020557673335462
20160311,147500.0,150000.0,147500.0,149000.0,408175.0,7.67,0.43,6.06,1.0126096587299775,1.0551553690669417,1.0359960936736603,1.0235938855007283,0.9986479619614533,0.9963876364821554,1.0004386094489657,1.0014285974267048
20160314,150000.0,150500.0,147000.0,148500.0,362075.0,7.67,0.43,6.06,1.0097814503017644,1.0513855868347395,1.0379648181013472,1.0260284353089766,0.9987921498823935,0.995902474362167,0.9996394583998618,1.0007176905604924
20160315,148500.0,149000.0,146000.0,147000.0,309077.0,7.67,0.43,6.06,1.007527361827558,1.0491258918921422,1.0403663660810805,1.0290899801553575,1.000027247461445,0.9971698326805081,1.000645255102968,1.0018189938136013
20160316,147000.0,148000.0,145500.0,146500.0,206136.0,7.67,0.43,6.06,1.0036473214583859,1.0446543654190685,1.0388777689026574,1.0290225064688814,0.9998182809376703,0.9968068482913242,0.9999477490043913,1.00119075645448
20160317,148000.0,148500.0,146000.0,146500.0,492380.0,7.67,0.43,6.06,0.9996992794354077,1.0364081882523482,1.0346205004835087,1.025869504592501,1.000944844691154,0.9982399989127406,1.0010365471848544,1.0023711639173676
20160318,148000.0,150500.0,147500.0,150500.0,769047.0,7.67,0.43,6.06,1.0031059511241303,1.037299958348435,1.0386654160910662,1.0310448331572493,1.0011261874920532,0.9988763434039546,1.001382355212297,1.0028407604777207
20160321,151000.0,155000.0,149500.0,154500.0,803657.0,7.67,0.43,6.06,0.9989583354063131,1.0297417550129162,1.0338962814396393,1.0271430479175034,1.000453926463913,0.9987741904785642,1.0009832707718789,1.0025378064936763
20160322,155500.0,159000.0,155000.0,159000.0,872121.0,7.67,0.43,6.06,0.9981725821778571,1.025234651930406,1.0319196720071082,1.0258205747262152,1.000535506825443,0.999236307353431,1.0011791756669002,1.0028197245016586
20160323,159500.0,159500.0,157000.0,158000.0,454762.0,7.67,0.43,6.06,0.99627728998707,1.0185367988150527,1.0282256794445315,1.022560508681944,0.9997822220609053,0.9988735701480224,1.000591049199359,1.0022984880921337
20160324,156500.0,157000.0,154500.0,155500.0,288522.0,7.67,0.43,6.06,0.9932553732571142,1.0107554676798058,1.0229764645158432,1.0178878808186005,1.0004626941500943,0.9998594620570221,1.00134162979644,1.0031303762478012
20160325,154500.0,155500.0,152000.0,153000.0,279961.0,7.67,0.43,6.06,0.9922214117562463,1.003519380448754,1.0178182936013431,1.0133429092694994,1.000127011775806,0.9997007427022027,1.0009268682069072,1.0027907096619653
20160328,153000.0,156500.0,152000.0,154000.0,186865.0,7.67,0.43,6.06,0.9870669133646751,0.9917109506610619,1.0073519122947636,1.0034445286350355,1.0000907152900622,0.9999274396161556,1.0008745755736186,1.002825549333409
20160329,155000.0,156000.0,153500.0,155000.0,229075.0,7.67,0.43,6.06,1.0031094064248818,1.003789241881168,1.0213542130921676,1.018240822553265,1.0011970834693655,1.0014468366888756,1.0021589384135206,1.0042095999496683
20160330,156000.0,159000.0,155000.0,155500.0,373060.0,7.67,0.43,6.06,1.009361487162677,1.0084299675617165,1.0277861561075743,1.0250485323106617,1.0008339905541506,1.0015807748745247,1.0020898617877507,1.0042307215648554
20160331,156000.0,156000.0,151500.0,152500.0,575626.0,7.67,0.43,6.06,1.0047230925253314,1.0030000533541037,1.0235436303720715,1.0210053334190325,1.0009243484249828,1.0020071895943663,1.0023792705486239,1.0046122419588952
20160401,152500.0,152500.0,147500.0,149500.0,604435.0,7.67,0.43,6.06,1.0058953545238534,1.0051319640702872,1.0266501359140239,1.0244108835024197,1.000760897133954,1.002240708317836,1.0025370442489252,1.0048519792004977
20160404,148500.0,149500.0,143500.0,144000.0,767267.0,7.67,0.43,6.06,1.0090396069508978,1.0124607111706352,1.0356684034161026,1.033520917261957,1.0000452755014262,1.0018755683970126,1.0020641941703528,1.0044523840472093
20160405,144000.0,145000.0,143500.0,144500.0,292339.0,7.67,0.43,6.06,1.0045107125081778,1.0090344771424968,1.0335506726159145,1.0313587118488245,0.9998279593259628,1.0015760173248522,1.001783498817931,1.004234330438447
20160406,144000.0,146000.0,144000.0,144000.0,379789.0,7.67,0.43,6.06,1.0012609332244282,1.0055629950729397,1.030702967600409,1.0286152552235677,1.0001267530398095,1.0018865015373173,1.0020917544656727,1.004600192495699
20160407,143500.0,146500.0,143500.0,146500.0,366852.0,7.67,0.43,6.06,1.0032004314319993,1.0093576216138298,1.034933507016025,1.0328995745527672,0.9999185144274733,1.0015144232949136,1.0017589438173542,1.0043313532608675
20160408,146000.0,146500.0,144000.0,146000.0,339546.0,7.67,0.43,6.06,1.0013099552089617,1.0087350460882822,1.034322322119988,1.0324958355134386,1.0000271635790732,1.0013826869460751,1.0017066213583135,1.0043296341805807
20160411,147500.0,147500.0,145000.0,146000.0,197423.0,7.67,0.43,6.06,0.996571732628884,1.0026744901516649,1.0277020906466392,1.0262232408257437,1.000018108888748,1.001171636869622,1.001608964858968,1.0042972896991593
20160412,146000.0,150000.0,145000.0,148500.0,361212.0,7.67,0.43,6.06,0.9978501949409179,1.0033031203717544,1.0281660371144221,1.0267263128232533,0.9999366211848216,1.0009743276006617,1.0014705282264342,1.004222526582595
20160414,150000.0,152000.0,149500.0,152000.0,496852.0,7.67,0.43,6.06,0.997982196640193,1.0032611260985653,1.0278616730212853,1.0265662090858847,0.99929362542224,0.9999750787850228,1.0005281686149967,1.0033282881763368
20160415,150500.0,152000.0,149000.0,151500.0,297722.0,7.67,0.43,6.06,1.0015838276906837,1.0061435643341032,1.0306850551790798,1.0297671683444116,0.9995018341560618,0.9999410999805177,1.0004888357323054,1.0033463821907154
20160418,150000.0,155000.0,150000.0,154000.0,406339.0,7.67,0.43,6.06,1.0016883830359604,1.0057153435501534,1.029972390262498,1.029240472667654,0.9996738716866269,0.999886736889795,1.0003951114962335,1.0033148334059439
20160419,155000.0,155000.0,152000.0,153000.0,310407.0,7.67,0.43,6.06,1.008302879868774,1.0142060660344256,1.0388395096720346,1.038299821329828,0.9996284919491487,0.999560563022964,1.0000385257771442,1.0030109117137649
20160420,153500.0,155000.0,151000.0,151500.0,270230.0,7.67,0.43,6.06,1.0038382819781442,1.0109653646480246,1.0353739472300367,1.0353782859453502,1.0007158325857866,1.0005549075342854,1.001040862541185,1.0040638949751348
20160421,152000.0,154500.0,152000.0,154000.0,297646.0,7.67,0.43,6.06,1.0040010018225722,1.0126132756927018,1.0370627953513993,1.03784272096931,1.000579809931057,1.000480107254149,1.0010007439492756,1.0040705563093624
20160422,152000.0,153500.0,150500.0,151000.0,318972.0,7.67,0.43,6.06,1.0039125390811598,1.0134492108571875,1.0383553517276627,1.0397691855477655,1.0008785197395234,1.0009623767308629,1.001498335518406,1.004623425304371
20160425,151000.0,152000.0,149000.0,149500.0,273343.0,7.67,0.43,6.06,1.0024473812594483,1.012889637162691,1.0387459644595927,1.040600104234015,1.000226377507131,1.0004098184345842,1.00095298650263,1.0041407396970123
20160426,149000.0,154000.0,149000.0,153500.0,365930.0,7.67,0.43,6.06,1.000002851549498,1.008674284154532,1.0357336878002543,1.0380287161779351,1.0000814730324263,1.000441471117601,1.0010133211714656,1.0042413421397303
20160427,152000.0,153000.0,148500.0,149000.0,374037.0,7.67,0.43,6.06,0.9964814557165116,1.0040858708388536,1.0313710429025573,1.0340707842607462,1.000199134669346,1.0006225592846227,1.0011612262186458,1.004430934200305
20160428,148500.0,150500.0,147000.0,148000.0,466520.0,7.67,0.43,6.06,0.9972833846397748,1.0037268724614579,1.0311699272980428,1.0340860345149312,1.0004977375565611,1.0010526196647462,1.001566528384362,1.0048882504365795
20160429,146500.0,147500.0,142000.0,143500.0,739237.0,7.67,0.43,6.06,0.9983165808470909,1.0030078867169223,1.0308434219402696,1.033964868013017,1.0005610199705013,1.0011770564534384,1.001672851789559,1.0050243643991574
20160502,142000.0,144000.0,141500.0,142500.0,242036.0,7.67,0.43,6.06,0.9885516166033133,0.9894209436224316,1.016730981325779,1.019876513776884,0.9997737965979009,1.0004459202821294,1.0009118825543581,1.0042535014132894
20160503,143000.0,144000.0,142000.0,142500.0,359029.0,7.67,0.43,6.06,1.0015424154537838,1.0013263927274536,1.0287404221665932,1.0322189415706955,1.0006060715707203,1.0014530870177314,1.001948976372247,1.0052893222942207
20160504,141500.0,142000.0,138500.0,139000.0,807340.0,7.67,0.43,6.06,0.9966346425918822,0.995000388743075,1.0217973940587644,1.0255858154083977,1.0009042817742009,1.0019666373217522,1.0025368737352427,1.0058576962252506
20160509,138500.0,139000.0,135500.0,135500.0,482746.0,7.67,0.43,6.06,0.995513278649503,0.9917890992640339,1.018133483042943,1.0218625274460276,1.000994395226903,1.0022537811931462,1.0028929895760295,1.0061736761958706
20160510,136500.0,140500.0,136500.0,139500.0,346710.0,7.67,0.43,6.06,1.007481673953306,1.0036225770744875,1.0300322170350715,1.0337307195327314,1.0002801905295602,1.0016064438762813,1.002304930014355,1.005539005295957
20160511,140500.0,142000.0,138500.0,139000.0,284228.0,7.67,0.43,6.06,1.0088511492118746,1.0084457390650576,1.0340635972146015,1.0387383585867334,1.0004697889563459,1.0021061966522558,1.0029169481100213,1.0060756101161747
20160512,138000.0,138500.0,136500.0,136500.0,421047.0,7.67,0.43,6.06,1.0085831824742346,1.0091519580583816,1.0332360383839154,1.0399516345309359,0.9997380283471395,1.0013708112216506,1.0022436601319027,1.0053536497477606
20160513,136000.0,137500.0,135000.0,135000.0,529746.0,7.67,0.43,6.06,1.004692763273488,1.0074056866194523,1.0301657493064946,1.0385312811816034,0.9999457999476066,1.0014814814814814,1.0024261862088482,1.0054958842370956
20160516,136500.0,137500.0,135000.0,135500.0,397771.0,7.67,0.43,6.06,0.9977980710852665,1.0026672923550866,1.0242492781498607,1.033704043885863,0.9999728980152314,1.0012799811847288,1.0023582146994126,1.0053709400053286
20160517,135500.0,136500.0,134500.0,134500.0,314839.0,7.67,0.43,6.06,0.9911671693182642,0.9947678188279717,1.0144149241366403,1.0252848259368523,0.9997199410972889,1.0008682753880105,1.0020835235620782,1.0050197250787585
20160518,135000.0,135500.0,132000.0,133000.0,630692.0,7.67,0.43,6.06,0.9795627721723862,0.9783030019796871,0.9957079734677848,1.0073251081821233,0.9995030045633218,1.0002984345750021,1.0016194099793687,1.0044914994494412
20160519,132500.0,136000.0,132500.0,134500.0,389055.0,7.67,0.43,6.06,0.9803494432812573,0.9734462122288551,0.9883498101326121,1.0007406927177498,0.9984903545406881,0.9988357240552974,1.000233935780855,1.0030254369781348
20160520,134000.0,135000.0,131500.0,132000.0,462176.0,7.67,0.43,6.06,0.9939081225157121,0.9824211872483447,0.9955550628162848,1.0088893015294302,0.999936710005244,1.0000316480018807,1.0014956707049274,1.004226082153221
20160523,133000.0,134500.0,133000.0,133000.0,310458.0,7.67,0.43,6.06,1.005784350254268,0.9918975880431303,1.003209250490327,1.0178113278410292,0.9997829507840903,0.9995772931844742,1.0010775959649012,1.003750254890975
20160524,133000.0,135000.0,132000.0,133500.0,355717.0,7.67,0.43,6.06,1.0034025297470892,0.988263048539297,0.997377424339313,1.0129672056162145,1.0009585906908183,1.0007187707663723,1.0022796576212327,1.0048992070706555
20160525,134500.0,137000.0,134000.0,135000.0,500528.0,7.67,0.43,6.06,1.0041662559691034,0.9916148887187183,0.9986874264586247,1.0153465340578305,1.0007143438435315,1.0004881753091777,1.0021317295684098,1.0046889113827522
20160526,136000.0,137000.0,134500.0,135000.0,342299.0,7.67,0.43,6.06,0.9996512504872224,0.9906213948808561,0.9957445570941694,1.013367279723522,1.000361549238487,1.0004429338491856,1.00217246783744,1.0046617181220747
20160527,136000.0,136500.0,135000.0,136000.0,346406.0,7.67,0.43,6.06,1.0029528097147506,0.9963777705710892,0.9999922523236178,1.0187035982563997,0.999638450761513,0.9996768529545357,1.0014563729522112,1.0038599524824192
20160530,136000.0,137500.0,135000.0,136500.0,474129.0,7.67,0.43,6.06,1.0033984917400918,0.9976761314235072,1.0000257619693342,1.0194235838041357,0.999159382824293,0.999186477447347,1.0009674026070066,1.003289766025366
20160531,136500.0,139500.0,135000.0,139500.0,1734508.0,7.67,0.43,6.06,1.0095192273745177,1.0069838099048696,1.008544253793481,1.0287541694595852,0.9993128452726467,0.9990734672662764,1.0008262872536702,1.0030902713176535
20160601,137500.0,138500.0,136500.0,138000.0,507997.0,7.67,0.43,6.06,1.0086829836091826,1.0085521976139349,1.010189041553798,1.03095851980466,1.0010215889776877,1.000777302759425,1.0025873953327282,1.0048233334997074
20160602,138500.0,139000.0,136500.0,138000.0,419054.0,7.67,0.43,6.06,1.0064652866156045,1.0099846396752785,1.0111015020126524,1.0324764466460217,1.0008226434880083,1.0005987685702988,1.0024099730934126,1.0046154142813555
20160603,138000.0,139500.0,137500.0,138500.0,352778.0,7.67,0.43,6.06,1.0040164400309837,1.0098598787145723,1.0108465950222554,1.0326902640411348,1.001192864501437,1.001274299812922,1.0030389633121382,1.005256979533507
20160607,138500.0,139500.0,137500.0,139500.0,608452.0,7.67,0.43,6.06,1.0051400150976193,1.0137235580958106,1.0150473104160624,1.0373349280706035,1.0012102491848882,1.0018051561042065,1.00353582941113,1.005753980929944
20160608,138500.0,141500.0,138500.0,139500.0,598656.0,7.67,0.43,6.06,1.0024434607809274,1.0123278346454987,1.0135251199745252,1.0357349409396874,0.9972536903535874,0.99772914713093,0.9992856210683698,1.0014439396115726
20160609,139500.0,140500.0,137500.0,139000.0,578177.0,7.67,0.43,6.06,1.0025537453977855,1.0138121797393953,1.0147070449790017,1.0368174477814203,0.9984364126063103,0.9985740467468606,0.9999471981051663,1.0020746158710192
20160610,138500.0,140000.0,138000.0,139000.0,350588.0,7.67,0.43,6.06,1.0033985516073014,1.0161703532844024,1.0168123556612785,1.0387410996511115,0.9993761809617662,0.9992655118252596,1.000496295882856,1.0026084084324682
20160613,138000.0,138500.0,135500.0,135500.0,476958.0,7.67,0.43,6.06,0.9891333169612905,1.000698406878777,1.000645628578959,1.0217541707997706,1.0000090445352918,0.999550240813273,1.0006531343661806,1.0027351168905372
20160614,135500.0,138500.0,135000.0,138500.0,431039.0,7.67,0.43,6.06,0.9886629264811153,0.9974686829098901,0.9968167666965614,1.0170533882954376,1.0006424816078328,0.9997355555706237,1.0007073789122654,1.0027768006223903
20160615,138000.0,139500.0,135000.0,135500.0,409607.0,7.67,0.43,6.06,0.9937626648692284,1.0000373872555677,0.9992150581785388,1.0188939255977782,0.9999366727882971,0.9993422405862422,1.0002013433446975,1.0022275753884655
20160616,135500.0,136000.0,133500.0,134500.0,399199.0,7.67,0.43,6.06,0.9801110693630288,0.9795479278370612,0.9788340153477585,0.9973560219481457,1.0004431742126874,1.0001084961529072,1.0009124018790954,1.002892217306158
20160617,136000.0,136500.0,133500.0,134500.0,328695.0,7.67,0.43,6.06,0.9860500998511142,0.9775836376053552,0.9771516462132613,0.995065763950008,1.0000904363554148,0.9997785000384235,1.0005828476897591,1.0025278127393904
20160620,136000.0,138500.0,135500.0,136500.0,305307.0,7.67,0.43,6.06,1.0026458054527163,0.9918258539841347,0.9917361463973585,1.0095904790050274,0.9993306741197008,0.9989240895446819,0.9996403520478445,1.0015414198512669
20160621,136500.0,139000.0,135500.0,138000.0,353879.0,7.67,0.43,6.06,1.0033456943369683,0.9914248130411084,0.9911802912938097,1.0087591403571474,0.9993576753274951,0.9987816428156483,0.9994164453833592,1.001294314796847
20160622,138500.0,141500.0,138500.0,140000.0,413267.0,7.67,0.43,6.06,1.004703933804677,0.9908585412979161,0.990602045294846,1.007912399267604,0.9999457190417601,0.9994393807870371,0.9999660737105183,1.0018082035339275
20160623,140500.0,141500.0,140000.0,141000.0,273960.0,7.67,0.43,6.06,0.9922723609045372,0.979081158430139,0.9782227934874747,0.9949870461691986,1.0004614173655784,0.9999321804001357,1.0003671390220532,1.0021872054523044
20160624,140500.0,142000.0,134500.0,139500.0,901574.0,7.67,0.43,6.06,0.9538492022353338,0.9352029497148094,0.9322944652821555,0.9477122109378603,1.00260428440956,1.0025090983069238,1.002940602246798,1.0047640390381603
20160627,141000.0,144000.0,139500.0,141500.0,1031506.0,7.67,0.43,6.06,0.9669016855805364,0.9395378630675862,0.9345386438662241,0.9491636051322235,1.0023672274526103,1.0029403854368428,1.0034468801325387,1.0052505934148415
20160628,141500.0,142000.0,138500.0,139000.0,570526.0,7.67,0.43,6.06,0.9922402598386784,0.9580196005465267,0.951387078288604,0.9657006177498927,1.0010382809678584,1.0022010006191726,1.00278790866151,1.0045686923392294
20160629,140000.0,140000.0,137500.0,139000.0,436045.0,7.67,0.43,6.06,1.0137470699622304,0.9754179837543295,0.9670846067938557,0.9813469236918215,1.0005233145661903,1.0021712656377444,1.002857058879831,1.0046116800791804
20160630,138000.0,138500.0,135500.0,135500.0,2700499.0,7.67,0.43,6.06,1.0230031812717417,0.9847924953597491,0.9749721098745787,0.9890119924953384,1.0004327950444967,1.0026544973963334,1.003373062523738,1.0051072152862415
20160701,136500.0,138000.0,136000.0,137000.0,388387.0,7.67,0.43,6.06,1.025369764223003,0.999400457749521,0.9885181520441543,1.0024437614828907,1.0005048274121284,1.0028009939010616,1.0035619206792592,1.0052825984481684
20160704,138000.0,139500.0,137000.0,137000.0,518981.0,7.67,0.43,6.06,1.0189742786820928,1.00605772630588,0.9943186250680245,1.008131818342008,1.0008922857838145,1.003270453888407,1.0040543421997425,1.0057738027850107
